date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:13	77048/77048	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:31%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html	(from )
10:52:14	380/380	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2005:22:13%20GMT	https://www.spruko.com/robots.txt		(from )
10:52:15	903/903	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:22%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/css/icons.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:16	160392/160392	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:06:50%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/bootstrap/css/bootstrap.min.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:17	3537/3537	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:21%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/css/dark-boxed.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/css/dark-boxed.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:17	2848/2848	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:21%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/css/boxed.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/css/boxed.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:17	1228382/1228382	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:25%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/css/style.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:18	41170/41170	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:22%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/css/skins.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/css/skins.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:18	182710/182710	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:22%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/css/dark-style.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/css/dark-style.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:19	20848/20848	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:00:18%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/css/colors/color.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/css/colors/color.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:19	16049/16049	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:08:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/select2/css/select2.min.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/select2/css/select2.min.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:19	2670/2670	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:03:41%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/perfect-scrollbar/perfect-scrollbar.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/perfect-scrollbar/perfect-scrollbar.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:20	5206/5206	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:02:49%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/dataTables.bootstrap4.min.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:20	4447/4447	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:02:49%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/responsivebootstrap4.min.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/responsivebootstrap4.min.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:20	4801/4801	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:06:56%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/plugins/datatable/fileexport/buttons.bootstrap4.min.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:21	12718/12718	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2007:04:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/css/switcher.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/css/switcher.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:21	6896/6896	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Jan%202021%2006:57:44%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/switcher/demo.css	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:21	5838/5838	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:00:34%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/dark-logo.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/dark-logo.png	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:22	5695/5695	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jan%202021%2007:00:34%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/logo.png	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/brand/logo.png	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:22	19459/19459	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:02:35%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/users/9.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/users/9.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:23	8499/8499	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:32%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/lockscreen.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/lockscreen.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:23	99677/99677	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:37%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/profile.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/profile.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:24	10347/10347	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:38%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/signin.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/signin.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:24	5834/5834	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jan%202021%2007:02:33%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/assets/img/users/1.jpg	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/assets/img/users/1.jpg	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:25	53718/53718	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:22%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-market.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-market.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:25	54294/54294	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:21%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-currency-exchange.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-currency-exchange.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:26	65241/65241	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:22%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-wallet.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-wallet.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:26	60097/60097	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:21%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-buy-sell.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-buy-sell.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:26	58694/58694	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:22%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-transcations.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/crypto-transcations.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:28	77148/77148	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:31%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index2.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index2.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:28	68318/68318	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:32%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index3.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index3.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:28	63825/63825	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:25%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-products.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-products.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:28	66747/66747	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-dashboard.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-dashboard.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:29	60369/60369	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:24%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-product-details.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-product-details.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:29	60955/60955	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-cart.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-cart.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:29	55316/55316	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-checkout.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-checkout.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:29	67371/67371	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:24%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-orders.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-orders.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:30	69072/69072	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:43%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/widgets.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/widgets.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:30	67583/67583	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-account.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/ecommerce-account.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:30	60708/60708	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:18%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/cards.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/cards.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:31	55794/55794	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:33%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/mail-compose.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/mail-compose.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:31	84363/84363	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:20%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chat.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chat.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:31	71488/71488	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:33%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/mail-inbox.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/mail-inbox.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:32	62638/62638	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:43%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/viewmail.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/viewmail.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:32	70717/70717	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-elements.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-elements.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:32	52813/52813	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-advanced.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-advanced.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:33	55122/55122	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-layouts.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-layouts.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:33	52344/52344	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-validation.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-validation.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:33	50743/50743	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:28%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-wizards.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-wizards.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:34	49041/49041	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:27%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-editor.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/form-editor.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:34	48509/48509	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:19%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-morris.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-morris.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:34	47341/47341	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:19%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-flot.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-flot.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:35	47622/47622	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:19%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-chartjs.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-chartjs.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:35	46656/46656	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:19%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-echart.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-echart.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:35	49283/49283	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:20%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-spark-peity.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/chart-spark-peity.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:36	48133/48133	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:20%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/counters.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/counters.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:36	50416/50416	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:17%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/calendar.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/calendar.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:36	66120/66120	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:20%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/contacts.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/contacts.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:37	50204/50204	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:15%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/avatar.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/avatar.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:37	62321/62321	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:15%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/alerts.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/alerts.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:37	50880/50880	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:17%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/breadcrumbs.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/breadcrumbs.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:38	63330/63330	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:17%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/buttons.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/buttons.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:38	52773/52773	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:17%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/badge.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/badge.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:38	55367/55367	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:39%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/spinners.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/spinners.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
10:52:38	55346/55346	---M--	200	added ('OK')	text/html	date:Wed,%2020%20Jan%202021%2006:58:23%20GMT	https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/dropdown.html	C:/My%20Web%20Sites/dashboard/www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/dropdown.html	(from https://www.spruko.com/demo/dashpro/Dashpro/HTML-LTR/Horizontal-light/index.html)
